"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09"
"90047","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407450,392450,394500,402500,389000,384000,398900,404400,417449.5,395000,394000,394000,404000,425000,429500,452000,442000,435000,445000,439000,440000,450000,460000,499000,475000,495000,499949.5,499999,5e+05,5e+05,499949.5,499999,499999.5,515000,537450,537450,549450,554500,559450,560000,599000,599000,599000,625000,625000,637450
"90003","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",95,235000,249950,232500,249499.5,232500,230000,235000,239900,230000,239000,235000,229450,220000,219900,219450,220000,225000,224900,225000,225000,222900,231000,246000,240000,242500,234900,239000,246999.5,254500,249500,237000,247000,245000,247000,249500,259000,265000,285000,3e+05,327000,324995,324999,324997,347000,325000,329000,330000,325000,329475,349000,350000,349000,350000,342450,349500,399000,375000,384450,384450,379000,375000,399499.5,4e+05,4e+05,380000,380000,378838.5,379950,388950,394490,409999,429000,420000,412499.5,409999,398900,409000,415000,419900,429000,429950,433000,469000,469000,478950,490000,485000,492500,494500,490000,499000,499000,499000,499000,505000,510000,499499,499000,495000,510000,510000,514499.5,499900,499900,524444
"90018","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637000,644000,599000,624000,649000,639000,639000,639000,649000,659000,659000,688900,750000,795000,749944,749944,759900,725000,770000,789500,725000,739500,759000,764500,799000,769000,769000,785500,849450,867000,850000,889500,929000,877500,882000,875000,869000
"90016","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585000,629000,626000,615000,597000,6e+05,599000,586900,597500,6e+05,6e+05,650000,629990,650000,699000,699000,699000,7e+05,797000,850000,825000,8e+05,839999,849000,875000,850000,859500,809000,807000,8e+05,799000,817500,839500,849999.5,850000,850000,897450,879900,924000,937500,950000,950000,999000
"33161","North Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade",98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272000,260950,282500,275000,299000,296500,318000,310000,302500,310000,299000,301200,299000,295000,301200,324000,370000,357450,357450,365000,365000,369000,359900,369000,369500,349000,374000,359500,369450,369450,383700,415000,429000,399000,399500,368999,387000,375000,375000,375000,399450
"90037","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",99,269000,282500,285000,298000,267000,265000,262500,267000,260000,249500,269000,260000,279450,269000,269000,285600,284999.5,260000,275000,274950,265000,266999.5,264999.5,249999.5,260000,277450,272450,265000,260000,269000,270000,267450,275000,274894,277400,319000,349900,313000,314500,324000,347000,349000,351450,359999,359999,389900,399900,399900,399900,399450,389900,397000,395000,384900,384949.5,416950,424499.5,425000,427000,4e+05,399999,402500,415000,399000,404900,462500,450000,450000,459500,465000,465000,490000,488450,474500,499999,480000,499950,486900,469000,499000,499000,479000,485500,460000,482500,499900,5e+05,519950,525000,525000,538500,544250,559950,538500,550000,554950,549900,570000,6e+05,619500,626000,619500,629900,619950,633000
"90022","East Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509900,487500,495000,495000,503995,509995,510000,524000,529000,550000,574000,550000,5e+05,540000,524500,529000,524500,487500,5e+05,527000,560000,574500,550000,537000,549000,549950,536400,536400,532000,525000,542000,545000,549950,549000,549900,569000,577000,579000,579000
"44120","Cleveland","OH","Cleveland-Elyria","Cuyahoga",101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45000,45000,43000,40500,40250,40000,39900,39700,40500,45000,49772.5,49645,49500,47650,48500,49900,48999.5
"13601","Watertown","NY","Watertown-Fort Drum","Jefferson",102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102000,98500,90000,99768.5,99900,90000,105000,99900,105000,99900,105000,109000,109000,109000,108000,99450,95750,95000,97000,99000,99000,99000
"45211","Cincinnati","OH","Cincinnati","Hamilton",103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90782,91200,95000,97000,97000,94950,97000,87000,89900,89900,99900,99900,99450,103749.5,110000,112450,110000,110000,117000
"53214","West Allis","WI","Milwaukee-Waukesha-West Allis","Milwaukee",104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132450,138900,139000,129900,132400,134900,129450,124450,129000,129900,129900,130950,134450,129950,134900,144900,139900,139900,139950,139700,139900,139900,140000,141750,149000,148450,147000,145400,145400
"02740","New Bedford","MA","Providence-Warwick","Bristol",105,184450,189700,184450,179000,175000,170000,175000,179900,175000,175000,174900,169900,169900,169900,164800,159900,162000,164500,162000,159950,162000,159000,159950,159450,159900,149900,157900,154900,157900,159900,164900,159900,149900,149900,152400,149900,149900,149900,149900,149900,154900,152400,149900,149900,149900,152400,149950,152400,154950,159900,164900,168000,182400,185950,183500,189000,182950,185900,190000,178750,190000,159900,160000,149900,149900,149900,149900,171400,172000,169900,179900,185000,174450,169450,171450,169900,164950,164950,164900,179900,179900,189400,189900,174900,162900,169900,179900,179900,179900,180450,184900,184900,194900,185000,189900,195000,199900,209000,207450,197450,194900,221900,234900,229900,229000
"11561","Long Beach","NY","New York-Newark-Jersey City","Nassau",106,552500,559000,550000,535000,539000,546250,549000,595000,596500,599999,598500,598000,599000,579000,569000,549000,579000,559000,599000,579000,593450,585450,614500,599000,599000,599000,529900,571500,569000,544000,544000,534000,555000,544000,539000,499000,499000,529000,519000,559450,572000,572000,569000,569000,569000,577000,560000,554450,575000,577000,564500,579000,560000,559500,557500,559000,549000,549000,554500,559000,549000,554000,569000,569000,569000,582500,549500,559000,569000,577000,575000,576000,549250,549000,562250,549500,589000,564000,599000,599000,624000,629000,624000,661500,650000,661500,679000,649444,649000,649000,662444,667000,690000,674500,699000,699000,699000,699000,689000,692000,688082,684000,699000,769000,769000
"06790","Torrington","CT","Torrington","Litchfield",107,159500,158000,149450,139900,139950,139900,139900,137500,136000,139900,148000,149999.5,145000,147500,144350,139900,139900,139900,139900,134500,139900,129900,128900,126450,129900,130200,129900,130200,129900,119900,119900,119900,119900,119900,119900,127000,125000,122450,119950,119950,120000,120000,119900,119900,119900,119900,119900,119250,119900,119900,125400,119900,134949.5,130900,129900,122400,122400,134999,129900,122450,119900,115000,122400,122500,125000,119950,119800,119900,119900,119900,117500,117500,111500,112750,119949.5,119999.5,119949.5,124900,125000,125000,128250,125000,127200,115000,113000,112000,114000,127500,123900,119900,119900,122450,129900,125000,128400,128400,129000,129000,129000,129000,129900,125000,125000,127900,123950
"60651","Chicago","IL","Chicago-Naperville-Elgin","Cook",108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154950,165000,175000,174500,194500,196750,198500,184900,182000,185000,198500,204450,214999,214999.5,214999.5,220000.5,230000,239900,237450,229999,219900,209000,204000,199900,209900,215000,225000,219900
"11435","New York","NY","New York-Newark-Jersey City","Queens",109,449625,479000,479000,450000,462000,459000,459000,449000,454499.5,450000,459000,459000,439000,438500,439000,442500,447000,440000,394499.5,429990,429900,429900,429900,409000,429900,425000,399999,422000,399450,399000,399000,399000,404499.5,424500,409000,409000,429950,447000,494999,490000,469000,404499.5,450000,479000,499000,519000,519950,520000,520000,5e+05,5e+05,499000,491999.5,494999.5,494999.5,497000,497000,499000,495000,499000,519000,550000,594000,599000,589000,589000,589000,569500,569500,629000,629000,629000,639999,675000,695000,637500,659999,679000,609999,630000,699000,699000,697000,784500,819000,819000,735000,699000,727000,699000,699000,699000,674500,699000,699000,778000,759999,753999.5,789000,748000,794450,798888,796944,798888,799499.5
"01420","Fitchburg","MA","Worcester","Worcester",110,144900,139900,119900,135000,136450,135000,132450,136900,127500,125000,125000,119900,122400,129900,139000,125000,119900,124900,139900,130000,135000,134900,124950,124900,120000,119900,124900,127900,130000,130000,127900,129900,128900,127000,135000,129900,119900,115000,113900,122400,134900,135000,144900,139949.5,139900,137400,136900,148000,149600,149000,146950,143800,144900,148400,148400,142500,142500,139900,145450,135450,134900,128000,128000,134850,141950,137500,142450,145500,139900,142000,140450,138950,144900,142000,139000,137000,128950,149900,144900,139900,139900,159900,146700,149200,139900,139900,165000,169000,169450,155000,165000,182400,177450,184000,174949.5,172450,177449.5,184000,182400,189900,205000,190000,189950,214450,209900
"99504","Anchorage","AK","Anchorage","Anchorage",111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449950,450000,435000,427500,410000,417500,399900,399999,399450,389450,405750,444450,419900,439000,439450,372475,365000,375000,375000,375000,415000,416000,418900,414000,407750,402499.5,411900,399900
"12601","Poughkeepsie","NY","New York-Newark-Jersey City","Dutchess",112,175000,169000,159950,159950,173000,169000,159900,159900,159950,163912.5,167925,159000,159000,154900,159000,149950,145000,149000,140000,139873,139399,149900,157000,150000,149450,148750,147000,149900,156950,159450,149900,158250,158250,149900,154000,159000,159000,158500,159900,157000,159900,159900,150595,147000,145000,149900,139900,133500,131750,129900,137000,149900,149925,154000,149912.5,149000,139900,149000,139000,139000,139000,149000,139000,139000,139000,149900,142500,149900,149000,149000,130000,129000,125000,129000,127000,129000,134999,134999.5,139400,142400,144900,149949.5,140000,139900,149450,154900,149900,154815.5,154900,149900,152449.5,159000,186000,181450,181900,165000,167450,189000,187500,184450,183900,179900,186750,175000,179900
"70118","New Orleans","LA","New Orleans-Metairie","Orleans",113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320500,298000,299000,342250,299900,287000,295000,330000,349250,354950,350000,369000,325000,3e+05,325000,325000
"04240","Lewiston","ME","Lewiston-Auburn","Androscoggin",114,145000,145000,140000,139900,140000,140000,143500,145000,140000,139817.5,131950,125000,125000,125000,125000,115000,124450,122950,122900,125000,122900,122900,125000,122900,120750,119900,129000,125000,121500,119000,119000,112250,120500,115000,125000,120000,107950,107900,114950,115000,114500,124900,119000,119250,112500,132500,129000,130000,127400,125000,130000,119950,124900,130950,116450,115900,115000,115900,115400,115000,120000,114900,119900,125000,128950,135500,135000,128700,125000,129900,128250,124900,119900,114900,110000,110000,119900,112450,112450,124900,124900,124900,110000,119000,121950,120000,121950,125000,125000,129900,125000,122450,129900,128250,124900,121250,119950,125000,129900,137000,139950,139900,139900,139000,134950
"90291","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1872000,1699499.5,1800000,1800000,1862500,1800000,1797000,1800000,1800000,1800000,1800000,1800000,1800000,1874500,1800000,1874500,1799999,1800000,1837500,1899000,1942000,2225000,2347500,2250000,2295000,2225000,2297500,2250000,2272500,2150000,2047000,2122500,2195000,2300000,2495000,2350000,2499999.5,2374999.5,2479000,2477500,2495000,2250000,2225000,2195000,2195000,2239500,2349500,2495000,2399000,2399000,2500000
"60644","Chicago","IL","Chicago-Naperville-Elgin","Cook",116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149000,148500,148900,150000,157900,149000,155000,150000,140000,150000,149950,149900,163000,168000,179000,183000
"11237","New York","NY","New York-Newark-Jersey City","Kings",117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1699000,1649499.5,1400000,1400000,1350000,1348000,1399999.5,1400000,1449500,1374999.5,1350000,1350000,1399997.5,1450000,1424997.5,1424997.5,1395888,1499000,1422941.5,1450000,1422941.5,1494500,1397444,1395000,1425000,1512500,1495000,1525000,1474500,1522500,1659000
"06040","Manchester","CT","Hartford-West Hartford-East Hartford","Hartford",118,195000,194900,216900,218400,219900,217400,219900,221950,229900,214900,209900,199999.5,199900,190000,189900,189900,192400,189900,189900,199900,209900,199500,179990,179990,179990,175000,175000,175000,170000,175000,170000,174900,167450,164900,165000,164900,164900,167450,169900,169900,169900,169900,174700,169900,159000,165000,169900,174450,167700,174450,159900,169900,169900,179900,179000,169900,169900,169950,162028,169900,169900,179900,175950,159900,179900,174900,179900,179900,177400,169900,174900,169900,169900,167400,169900,189900,189000,181250,183950,198500,189900,198000,198000,179900,179900,199900,199500,175000,175845,169999,175422.5,169999,169900,175372.5,184450,189000,183000,189900,189900,187400,189900,178000,183950,209900,209900
"14215","Buffalo","NY","Buffalo-Cheektowaga-Niagara Falls","Erie",119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45250,45200,43900,49999,48800,47500,47900,47700,49435,48048.5,48548.5,49900,54353,53000,54900,56900,54900,54900,53000,55950,49900,49000,54301.5,51999,54353,54900,53129,54900,60000,57450,59900,59900,58004,59108,59900,59108,60000,61000,65000,67922,69900,69949.5,69900
"11231","New York","NY","New York-Newark-Jersey City","New York",120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2750000,2995000,3137500,3137500,3149000,2999999,2999999,2999999,2830000,2999000,3175000,2797000,2995000,2995000,2997000,2987500,2990000,2962500,2800000,2700000,2900000,2999000,2999000,2999999,2999499.5,2995000,2950000,2922500,2950000,2950000,2900000,2925000,2837500,2875000,2837500,2995000,2897500,3100000,2997000,2800000,2847500
"33135","Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade",121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470000,499000,536000,499000,560000,560000,553750,560000,550000,549000,549500,502000,499900
"06106","Hartford","CT","Hartford-West Hartford-East Hartford","Hartford",122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179900,175000,189900,199900,2e+05,204900,204900,204900,204900,189900,189900,189900,165000,165000,167450,165000,164900,164950,162400,164900,174450,179450,169900,169000,159900,159900,157450,169000,177000,179900,179900,179900,175000,175000,174900,169000,169000,169000,172400,169000,172400,179900,183000,189900,197000,209900,210000,209900,214900,209900,199900,199900,199900,199900,199900,199900,199000,199000,199000,204900,204900
"03103","Manchester","NH","Manchester-Nashua","Hillsborough",123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194900,225000,212450,209950,210000,213900,219900,219950,231400,229900,219800,214900,217350,229000,225900,220000,221950,221900,219900,217800,214900,219300,219900,220000,219500,219000,222500,224450,224700,223900,214700,207950,203450,209950,217450,217450,224900,212500,217001,223711,219900,229900,229900,229900,229900,226700,228500,212200,199900,220450,215900,234900,239950,249950,254950,252400,249900,258000,253950,253950,269900,270000,274900,269900,269900,279900,282400
"08901","New Brunswick","NJ","New York-Newark-Jersey City","Middlesex",124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285000,317200,339000,331750,362449.5,337000,334500,345000,342500,347000,345000,339000,349900,349950,350000,349950,339500,364950,365000,350000,350000,377000,372000,350000,339500,349000,315000,315000,329000,349000,350000,349888,349444,350000,367000,365000,349900,349000,327500,367450,325000,320000,332000,339000,362495,325000,333307,325000,349900,349900,349900,359950,352495,364900,399900,359000,330000,342000,354500,342000,329900,325000,325000,319000,327450
"02909","Providence","RI","Providence-Warwick","Providence",125,129000,137400,139900,139900,139900,135000,139900,139900,129950,125000,125000,115000,128900,119900,122400,128900,129900,129900,126750,120950,124950,125000,119900,119900,119900,119900,119000,110000,109700,109700,101000,109000,109950,109450,110000,109000,99950,1e+05,1e+05,109000,112450,110000,119900,125000,129000,135999,128999,129900,129900,129900,129000,129000,129000,129900,129000,129000,129000,124900,124700,124900,123000,129000,129900,129900,129900,134900,140000,144900,139900,139900,130000,134462.5,142250,139900,149900,152000,159899,150000,159900,159900,159900,166000,169000,169900,159900,169000,169900,174500,181777,181777,182400,189900,185000,179900,204000,209700,219900,225000,225000,229450,230000,239900,240000,245000,249900
"74014","Broken Arrow","OK","Tulsa","Tulsa",126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280500,279900,249900,260000,270000,271450,239000,257400,257450,236500,236500,265000,260000,244950,254450,257450,251750,249999.5,249900,242437.5,241750,229900,229900,241750,240000,240000,249900,262500,266250,267500,267450,268750,257500,255000,249950,249950,262450,267400,275000,279900,279900,275000,266950,268023,270000,269000,269950,274900,274900,269900,274700,269900,274000,273900,264900
"13501","Utica","NY","Utica-Rome","Oneida",127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59900,59900,60000,66000,59900,59900,58900,59900,58900,58950,58950,63900,63900,64900,64900,64950,67950,68500,65450,69000,66900,64900,64900,67900,64000,68900,69900,68900,68900,68000,68450,66450,64900,64900,64900,64900,71200,73700,77900,74900,69900,69900,76950,79250,79700,79250,79999,75000,75000,79000,79900,79900,79900,81900,80900
"44105","Cleveland","OH","Cleveland-Elyria","Cuyahoga",128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29900,29900,28500,27000,28700,29900,34000,35000,31900,29900,29000,29090.5,32500,35000,35500,35000
"10301","New York","NY","New York-Newark-Jersey City","Richmond",129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649900,649900,619999.5,629000,699000,699499.5,728000,669000,679900,725000,719000,649000,638500,639000,669444,689894,684444,689888,684444,690000
"07202","Elizabeth","NJ","New York-Newark-Jersey City","Union",130,280000,264000,264000,280000,280000,270000,279450,269000,269000,269000,250000,252500,254500,259500,254500,250000,265000,259000,250000,249950,249900,257000,249900,249950,239888,249000,249900,249900,249450,249950,249900,249900,249950,249900,259450,259450,269500,249900,239000,249450,274450,277000,275000,279000,265000,262500,275000,275000,270000,249950,244250,275000,280000,275000,275000,275000,269900,262500,277450,295000,295000,285000,265000,269000,298000,299000,305000,310000,315000,315000,315000,305000,279000,315000,339000,339000,339000,338900,328950,326700,317500,315000,324900,317000,315000,330000,350000,339000,350000,365000,367450,379000,379450,369900,382450,389000,374900,379000,379900,397000,397000,389000,381500,399000,370000
"11357","New York","NY","New York-Newark-Jersey City","Queens",131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1287500,1289000,1290000,1298888,1338000,1388000,1395000,1368000,1363500,1323500,1299000,1328000,1429000,1380000,1380000,1348000,1429000,1365000,1346500
"02908","Providence","RI","Providence-Warwick","Providence",132,149999,134900,129900,129000,129900,129900,129900,129900,139825,129900,129900,130400,129900,129900,129900,129900,129900,130000,134900,132000,129900,129450,125000,119000,120000,117000,119900,120000,119000,118000,100450,109900,109995,108900,109900,110000,112450,110000,124700,125000,132497.5,129900,127500,129000,139000,139000,125000,124000,124700,123600,119900,126200,119900,129000,139337.5,135000,139450,139450,129900,129900,140950,145000,149000,139900,140000,144950,154000,150000,159900,167500,164900,159699.5,159125,158250,159900,169450,169900,169900,164900,162400,159750,159600,159900,159900,162000,172400,179900,186950,190000,195000,204900,209000,199000,199900,199999,199900,209900,209900,209900,219900,239000,229900,234900,239000,234900
"33460","Lake Worth","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach",133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225000,227000,212000,212000,194944,199900,199900,225000,239500,250000,250000,272048,275096,277048,271950,275000,264000,260000,259000,260000,299000,279900,3e+05,344000,325000,285000,306950,302000,314900,325000,317000,325000
"90033","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694950,674950,655000,649950,664500,644950,634990,649950,650000,650000,722000,699000,749000,735000
"90063","East Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402499.5,385000,399999,402499.5,425400,424500,440000,421944,419500,429500,459800,439000,444000,444450,444450,444000,449000,449000,449000,452900,459000,454500,464500,475000,475000,475000,489000,499988,512500,532000,554500,551750,543500,530000,530000,539000,544450,549900,554945,540000,570000,580000,584500,595000,589500,595000,589000,589000
"07109","Belleville","NJ","New York-Newark-Jersey City","Essex",136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325000,325000,325000,325000,320000,320000,289982,284500,289000,299900,299450,282000,289900,287450,294000,272000,275000,282000,275000,289000,276800,275000,297450,309499.5,309499.5,319900,307449.5,303974.5,289000,284500,294000,305000,322500,302450,322000,344500,344500,325000,325000,325000,325000,327000,339900,299900,299900,309949.5,327000,347000,349000,349000
"90001","Florence-Graham","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390000,370000,375000,380000,419700,419900,409900,385000,395000,397500,415000,475000,489000,445000,445000,444500,450000,450000,499900,475000,450000,450000,445900,442950,445900,479000,485000,485000,485000,485000,499900,499450,482500,5e+05,475000,475000,510000,525000,527450
"10550","Mount Vernon","NY","New York-Newark-Jersey City","Westchester",138,375000,375000,359000,350000,349000,349500,369000,365000,369000,369000,350000,349000,330000,310000,320000,316500,325000,329000,329000,344500,359000,350000,324000,324500,329000,334500,329000,339000,344000,329555,334277.5,320000,307500,312500,307503.5,3e+05,302500,305000,3e+05,3e+05,299900,299250,299000,299000,299000,3e+05,310000,305000,298000,299000,299500,299999,3e+05,3e+05,319000,345000,325000,325000,334499.5,329999,329000,327000,325000,342500,335000,349000,330000,349000,349000,334500,339900,329500,325000,329000,330950,336950,330950,325000,329900,339000,349999,337000,335000,312750,312750,305750,335000,322500,349000,349000,372500,375000,357500,380000,385000,380000,377772.5,375000,374350,395000,419000,429950,419000,419450,449000
"12203","Albany","NY","Albany-Schenectady-Troy","Albany",139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171850,176950,188950,175450,169000,177950,187450,184900,189900,180000,174900,176950,179000,179000,174900,179000,210000,209500,209500
"06770","Naugatuck","CT","New Haven-Milford","New Haven",140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160000,174900,154000,174900,174900,172400,164900,169900,175000,169900,174950,174900,179000,179750
"11105","New York","NY","New York-Newark-Jersey City","Queens",141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1299000,1299000,1299000,1299000,1299000,1337000,1399000,1349000,1388888,1399000,1399000,1394000,1394500,1329000,1359500,1550000,1500000,1475000
"10465","New York","NY","New York-Newark-Jersey City","Bronx",142,509500,522000,525000,539000,525000,499000,499000,512000,525000,525000,525000,499000,499000,484000,499000,494000,499000,499000,499000,499000,499000,499000,499000,499000,499000,499000,489000,479000,499975,499975,498000,499000,484500,489000,479000,499000,499000,499000,499000,499450,549000,559000,559000,559000,569000,572500,564000,529000,529000,539000,549000,539000,559000,599450,579000,572000,575000,579000,579000,579000,579000,579000,579000,577000,579000,599000,649000,639000,599000,599000,597000,599000,590000,549000,549000,574500,579000,587000,599000,599000,599000,599000,625000,662000,649000,649000,649000,649000,662000,672000,699000,684500,679000,675000,689000,684500,679000,699000,694000,699000,699000,699000,707000,720000,719000
"14621","Rochester","NY","Rochester","Monroe",143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41500,40000,42750,40000,43900,43900,47500,48900,41450,39900,43450,44400
"99508","Anchorage","AK","Anchorage","Anchorage",144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374500,385000,369500,359900,372250,369500,386500,372000,369900,354900,349950,395000,379000,416500,396500,398000,395000,390000,382000,387450,369450,355000,379500,385000,399900,385000,356000,349950,359000,355000,352000,362450,359900
"11717","Islip","NY","New York-Newark-Jersey City","Suffolk",145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309000,3e+05,299995,299995,3e+05,301050,309000,304500,309000,352000,357000,349000
"90002","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472000,465000,434500,459000,475000,479000,479450,479000,475000,472000,440000,449500,449000,457500,465000,477900,477000,475000,474949.5,496944,470000,496944
